Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
10/17/2019,AQS,420030002,2,4.1,ug/m3 LC,17,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/18/2019,AQS,420030002,2,6.1,ug/m3 LC,25,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/19/2019,AQS,420030002,2,11.9,ug/m3 LC,50,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/20/2019,AQS,420030002,2,16.1,ug/m3 LC,59,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/21/2019,AQS,420030002,2,9.6,ug/m3 LC,40,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/22/2019,AQS,420030002,2,5.2,ug/m3 LC,22,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/23/2019,AQS,420030002,2,7.3,ug/m3 LC,30,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/24/2019,AQS,420030002,2,6.7,ug/m3 LC,28,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/25/2019,AQS,420030002,2,14.1,ug/m3 LC,55,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/26/2019,AQS,420030002,2,11,ug/m3 LC,46,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/27/2019,AQS,420030002,2,4.7,ug/m3 LC,20,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/28/2019,AQS,420030002,2,9,ug/m3 LC,38,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/29/2019,AQS,420030002,2,11.5,ug/m3 LC,48,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/30/2019,AQS,420030002,2,10.5,ug/m3 LC,44,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
10/31/2019,AQS,420030002,2,3.8,ug/m3 LC,16,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/1/2019,AQS,420030002,2,5.3,ug/m3 LC,22,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/2/2019,AQS,420030002,2,8.2,ug/m3 LC,34,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/3/2019,AQS,420030002,2,5.4,ug/m3 LC,23,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/4/2019,AQS,420030002,2,10.7,ug/m3 LC,45,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/5/2019,AQS,420030002,2,10.6,ug/m3 LC,44,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/6/2019,AQS,420030002,2,11.2,ug/m3 LC,47,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/7/2019,AQS,420030002,2,9.2,ug/m3 LC,38,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/8/2019,AQS,420030002,2,5.8,ug/m3 LC,24,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/9/2019,AQS,420030002,2,8.2,ug/m3 LC,34,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/10/2019,AQS,420030002,2,10.6,ug/m3 LC,44,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/11/2019,AQS,420030002,2,14.4,ug/m3 LC,56,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/12/2019,AQS,420030002,2,3.6,ug/m3 LC,15,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/13/2019,AQS,420030002,2,6.3,ug/m3 LC,26,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/14/2019,AQS,420030002,2,10.1,ug/m3 LC,42,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/15/2019,AQS,420030002,2,17.5,ug/m3 LC,62,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/16/2019,AQS,420030002,2,7.6,ug/m3 LC,32,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/17/2019,AQS,420030002,2,4,ug/m3 LC,17,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/18/2019,AQS,420030002,2,9.2,ug/m3 LC,38,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/19/2019,AQS,420030002,2,30.4,ug/m3 LC,89,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/20/2019,AQS,420030002,2,25.4,ug/m3 LC,79,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/21/2019,AQS,420030002,2,16.2,ug/m3 LC,60,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/22/2019,AQS,420030002,2,5.5,ug/m3 LC,23,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/23/2019,AQS,420030002,2,8.5,ug/m3 LC,35,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/24/2019,AQS,420030002,2,10.4,ug/m3 LC,43,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/25/2019,AQS,420030002,2,8.7,ug/m3 LC,36,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/26/2019,AQS,420030002,2,11.8,ug/m3 LC,49,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/27/2019,AQS,420030002,2,7.8,ug/m3 LC,33,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/28/2019,AQS,420030002,2,3.8,ug/m3 LC,16,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/29/2019,AQS,420030002,2,4.7,ug/m3 LC,20,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
11/30/2019,AQS,420030002,2,9.9,ug/m3 LC,41,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/1/2019,AQS,420030002,2,5.5,ug/m3 LC,23,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/2/2019,AQS,420030002,2,6.8,ug/m3 LC,28,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/3/2019,AQS,420030002,2,4.8,ug/m3 LC,20,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/4/2019,AQS,420030002,2,9.2,ug/m3 LC,38,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/5/2019,AQS,420030002,2,8.6,ug/m3 LC,36,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/6/2019,AQS,420030002,2,9,ug/m3 LC,38,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/7/2019,AQS,420030002,2,8,ug/m3 LC,33,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/8/2019,AQS,420030002,2,11.9,ug/m3 LC,50,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/9/2019,AQS,420030002,2,4.8,ug/m3 LC,20,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/10/2019,AQS,420030002,2,8.5,ug/m3 LC,35,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/11/2019,AQS,420030002,2,10.9,ug/m3 LC,45,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/12/2019,AQS,420030002,2,13.3,ug/m3 LC,54,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/13/2019,AQS,420030002,2,13.7,ug/m3 LC,54,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/14/2019,AQS,420030002,2,10.1,ug/m3 LC,42,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/15/2019,AQS,420030002,2,16.5,ug/m3 LC,60,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/16/2019,AQS,420030002,2,14.1,ug/m3 LC,55,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/17/2019,AQS,420030002,2,6.3,ug/m3 LC,26,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/18/2019,AQS,420030002,2,11.1,ug/m3 LC,46,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/19/2019,AQS,420030002,2,8.7,ug/m3 LC,36,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/20/2019,AQS,420030002,2,21.2,ug/m3 LC,70,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/21/2019,AQS,420030002,2,24.2,ug/m3 LC,76,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/22/2019,AQS,420030002,2,19.7,ug/m3 LC,67,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/23/2019,AQS,420030002,2,19.8,ug/m3 LC,67,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/24/2019,AQS,420030002,2,18.6,ug/m3 LC,65,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/25/2019,AQS,420030002,2,24.8,ug/m3 LC,78,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/26/2019,AQS,420030002,2,20.6,ug/m3 LC,69,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/27/2019,AQS,420030002,2,10.5,ug/m3 LC,44,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/28/2019,AQS,420030002,2,23,ug/m3 LC,74,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/29/2019,AQS,420030002,2,17.7,ug/m3 LC,63,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/30/2019,AQS,420030002,2,3.2,ug/m3 LC,13,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
12/31/2019,AQS,420030002,2,3.3,ug/m3 LC,14,Avalon,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.49976657,-80.0713372
1/1/2019,AQS,420030008,1,3.4,ug/m3 LC,14,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/2/2019,AQS,420030008,1,8.3,ug/m3 LC,35,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/3/2019,AQS,420030008,1,7.1,ug/m3 LC,30,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/4/2019,AQS,420030008,1,18.2,ug/m3 LC,64,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/5/2019,AQS,420030008,1,10,ug/m3 LC,42,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/6/2019,AQS,420030008,1,6.5,ug/m3 LC,27,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/7/2019,AQS,420030008,1,5.2,ug/m3 LC,22,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/8/2019,AQS,420030008,1,4.9,ug/m3 LC,20,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/9/2019,AQS,420030008,1,4.4,ug/m3 LC,18,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/10/2019,AQS,420030008,1,4.1,ug/m3 LC,17,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/11/2019,AQS,420030008,1,7.2,ug/m3 LC,30,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/12/2019,AQS,420030008,1,11.5,ug/m3 LC,48,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/13/2019,AQS,420030008,1,15.4,ug/m3 LC,58,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/14/2019,AQS,420030008,1,10.7,ug/m3 LC,45,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/15/2019,AQS,420030008,1,13.5,ug/m3 LC,54,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/16/2019,AQS,420030008,1,7.8,ug/m3 LC,33,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/18/2019,AQS,420030008,1,13.5,ug/m3 LC,54,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/19/2019,AQS,420030008,1,13.7,ug/m3 LC,54,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/20/2019,AQS,420030008,1,2.7,ug/m3 LC,11,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/21/2019,AQS,420030008,1,5.1,ug/m3 LC,21,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/22/2019,AQS,420030008,1,12.5,ug/m3 LC,52,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/23/2019,AQS,420030008,1,12.5,ug/m3 LC,52,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/24/2019,AQS,420030008,1,7,ug/m3 LC,29,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/25/2019,AQS,420030008,1,6.5,ug/m3 LC,27,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/26/2019,AQS,420030008,1,7.2,ug/m3 LC,30,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/27/2019,AQS,420030008,1,7.5,ug/m3 LC,31,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/28/2019,AQS,420030008,1,13.1,ug/m3 LC,53,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/29/2019,AQS,420030008,1,8.9,ug/m3 LC,37,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/30/2019,AQS,420030008,1,4.4,ug/m3 LC,18,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
1/31/2019,AQS,420030008,1,5.3,ug/m3 LC,22,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/1/2019,AQS,420030008,1,12.3,ug/m3 LC,51,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/2/2019,AQS,420030008,1,23.4,ug/m3 LC,75,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/3/2019,AQS,420030008,1,21.5,ug/m3 LC,71,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/4/2019,AQS,420030008,1,14.8,ug/m3 LC,57,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/5/2019,AQS,420030008,1,9.1,ug/m3 LC,38,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/6/2019,AQS,420030008,1,14.2,ug/m3 LC,55,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/7/2019,AQS,420030008,1,10.5,ug/m3 LC,44,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/8/2019,AQS,420030008,1,4.2,ug/m3 LC,18,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/9/2019,AQS,420030008,1,5.9,ug/m3 LC,25,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/10/2019,AQS,420030008,1,12.9,ug/m3 LC,53,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/11/2019,AQS,420030008,1,14.9,ug/m3 LC,57,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/12/2019,AQS,420030008,1,2.8,ug/m3 LC,12,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/13/2019,AQS,420030008,1,4.9,ug/m3 LC,20,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/14/2019,AQS,420030008,1,7.1,ug/m3 LC,30,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/15/2019,AQS,420030008,1,6.2,ug/m3 LC,26,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/16/2019,AQS,420030008,1,5.2,ug/m3 LC,22,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/17/2019,AQS,420030008,1,6.3,ug/m3 LC,26,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/18/2019,AQS,420030008,1,8.1,ug/m3 LC,34,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/19/2019,AQS,420030008,1,6.2,ug/m3 LC,26,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/20/2019,AQS,420030008,1,6.1,ug/m3 LC,25,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/21/2019,AQS,420030008,1,5.8,ug/m3 LC,24,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
2/22/2019,AQS,420030008,1,16.7,ug/m3 LC,61,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
3/2/2019,AQS,420030008,1,17.5,ug/m3 LC,62,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
3/3/2019,AQS,420030008,1,17.6,ug/m3 LC,63,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
3/4/2019,AQS,420030008,1,7.1,ug/m3 LC,30,Lawrenceville,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
